"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E3","360","0.5175","0.8355","0.9576","0.9895","0.9983","0.9999","1","1"
"myframe_S","E3","600","0.6277","0.9207","0.9906","0.9993","0.9999","1","1","1"
"myframe_S","E3","1000","0.7489","0.9766","0.9994","1","1","1","1","1"
"myframe_S","E4","10","0.137","0.2697","0.3892","0.5033","0.6116","0.7028","0.8318","0.894"
"myframe_S","E4","15","0.1614","0.3216","0.4745","0.6077","0.7181","0.8018","0.9026","0.9449"
"myframe_S","E4","30","0.237","0.452","0.6358","0.7742","0.8641","0.918","0.9666","0.9845"
"myframe_S","E4","45","0.2862","0.5328","0.7246","0.8555","0.926","0.9603","0.988","0.9977"
"myframe_S","E4","80","0.3711","0.6612","0.8488","0.94","0.9759","0.99","0.9987","0.9999"
"myframe_S","E4","130","0.4664","0.78","0.9366","0.9838","0.9951","0.9988","1","1"
"myframe_S","E4","215","0.5727","0.8891","0.98","0.9979","0.9996","1","1","1"
"myframe_S","E4","360","0.6902","0.9561","0.9961","0.9999","1","1","1","1"
"myframe_S","E4","600","0.8162","0.9897","0.9998","1","1","1","1","1"
"myframe_S","E4","1000","0.911","0.9994","1","1","1","1","1","1"
"myframe_S","E5","10","0.1752","0.3424","0.4976","0.63","0.7385","0.8242","0.9195","0.9557"
"myframe_S","E5","15","0.217","0.4246","0.6065","0.7468","0.8422","0.9062","0.9614","0.982"
"myframe_S","E5","30","0.31","0.5781","0.7778","0.8941","0.9498","0.9747","0.9957","0.9988"
"myframe_S","E5","45","0.3851","0.6881","0.8704","0.9512","0.9829","0.9929","0.999","0.9998"
"myframe_S","E5","80","0.5012","0.8193","0.9528","0.9901","0.9989","0.9997","1","1"
"myframe_S","E5","130","0.5996","0.9134","0.9881","0.9984","1","1","1","1"
"myframe_S","E5","215","0.7262","0.9727","0.9994","1","1","1","1","1"
"myframe_S","E5","360","0.8534","0.996","1","1","1","1","1","1"
"myframe_S","E5","600","0.9331","0.9999","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9838","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.2574","0.4876","0.6757","0.8136","0.8971","0.9455","0.9829","0.9956"
"myframe_S","E6","15","0.2965","0.5593","0.7544","0.8837","0.9469","0.9755","0.9949","0.9992"
"myframe_S","E6","30","0.4452","0.7598","0.9199","0.9798","0.9957","0.9988","0.9999","1"
"myframe_S","E6","45","0.5285","0.8507","0.9671","0.995","0.9992","0.9997","1","1"
"myframe_S","E6","80","0.6606","0.9431","0.9953","0.9999","1","1","1","1"
