"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E4","600","0.785","0.985","0.9998","1","1","1","1","1"
"myframe_S","E4","1000","0.8924","0.9985","1","1","1","1","1","1"
"myframe_S","E5","10","0.1681","0.3237","0.464","0.5937","0.7078","0.7939","0.9063","0.949"
"myframe_S","E5","15","0.1979","0.3856","0.5581","0.7023","0.8049","0.8761","0.9523","0.9789"
"myframe_S","E5","30","0.277","0.535","0.7254","0.854","0.9272","0.9677","0.9913","0.9976"
"myframe_S","E5","45","0.3395","0.6267","0.8221","0.9255","0.9711","0.9897","0.9991","1"
"myframe_S","E5","80","0.4478","0.7706","0.9292","0.9809","0.9954","0.9987","0.9998","1"
"myframe_S","E5","130","0.5506","0.8698","0.9781","0.9967","0.9996","1","1","1"
"myframe_S","E5","215","0.671","0.9496","0.9953","0.9998","1","1","1","1"
"myframe_S","E5","360","0.7908","0.9889","0.9999","1","1","1","1","1"
"myframe_S","E5","600","0.8949","0.9994","1","1","1","1","1","1"
"myframe_S","E5","1000","0.9637","1","1","1","1","1","1","1"
"myframe_S","E6","10","0.2254","0.4333","0.6181","0.7609","0.861","0.9261","0.9782","0.9947"
"myframe_S","E6","15","0.2794","0.5398","0.732","0.8641","0.9386","0.9729","0.9949","0.9994"
"myframe_S","E6","30","0.3754","0.6672","0.8553","0.9457","0.9834","0.9948","0.9995","0.9999"
"myframe_S","E6","45","0.4575","0.7773","0.9314","0.9822","0.9962","0.9996","1","1"
"myframe_S","E6","80","0.5662","0.8806","0.9798","0.9981","1","1","1","1"
"myframe_S","E6","130","0.6944","0.956","0.9976","1","1","1","1","1"
"myframe_S","E6","215","0.8166","0.9901","0.9999","1","1","1","1","1"
"myframe_S","E6","360","0.9062","0.9989","1","1","1","1","1","1"
"myframe_S","E6","600","0.971","1","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9954","1","1","1","1","1","1","1"
"myframe_S","E7","10","0.2287","0.4419","0.6272","0.7787","0.8876","0.9535","0.9944","0.9985"
"myframe_S","E7","15","0.3497","0.632","0.8279","0.9358","0.9817","0.9962","1","1"
"myframe_S","E7","30","0.4751","0.8022","0.9498","0.9932","0.9991","1","1","1"
"myframe_S","E7","45","0.58","0.8903","0.9851","0.9992","1","1","1","1"
