"","myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution"
"1947","myframe_S","E16",215,0.3473,0.6481,0.8538,0.9588,0.9954,0.9999,1,1,"Truncated Uniform","Model 4","Uni"
"1948","myframe_S","E16",360,0.4357,0.7709,0.942,0.9932,0.9994,1,1,1,"Truncated Uniform","Model 4","Uni"
"1949","myframe_S","E16",600,0.5844,0.9002,0.991,0.9999,1,1,1,1,"Truncated Uniform","Model 4","Uni"
"1950","myframe_S","E16",1000,0.6973,0.9645,0.9986,1,1,1,1,1,"Truncated Uniform","Model 4","Uni"
"1951","myframe_S","E1",10,0.0811,0.1633,0.24,0.3175,0.3956,0.4666,0.6084,0.7358,"Parabolic","Model 1","J"
"1952","myframe_S","E1",15,0.0773,0.1617,0.2461,0.3251,0.405,0.4836,0.6244,0.7493,"Parabolic","Model 1","J"
"1953","myframe_S","E1",30,0.1447,0.2793,0.4132,0.5327,0.6419,0.7402,0.8762,0.9535,"Parabolic","Model 1","J"
"1954","myframe_S","E1",45,0.16,0.3184,0.4687,0.5947,0.7026,0.7976,0.9204,0.9778,"Parabolic","Model 1","J"
"1955","myframe_S","E1",80,0.1989,0.3822,0.5476,0.6881,0.8005,0.8854,0.9684,0.9948,"Parabolic","Model 1","J"
"1956","myframe_S","E1",130,0.2596,0.4993,0.6855,0.8282,0.9114,0.9621,0.9954,0.9998,"Parabolic","Model 1","J"
"1957","myframe_S","E1",215,0.3339,0.6176,0.8116,0.9235,0.9756,0.9937,0.9999,1,"Parabolic","Model 1","J"
"1958","myframe_S","E1",360,0.4135,0.7238,0.8985,0.9738,0.9952,0.9991,1,1,"Parabolic","Model 1","J"
"1959","myframe_S","E1",600,0.509,0.8365,0.9654,0.9961,0.9998,1,1,1,"Parabolic","Model 1","J"
"1960","myframe_S","E1",1000,0.6309,0.9305,0.9947,0.9998,1,1,1,1,"Parabolic","Model 1","J"
"1961","myframe_S","E2",10,0.0789,0.1516,0.227,0.2985,0.3697,0.4398,0.5736,0.7041,"Parabolic","Model 1","J"
"1962","myframe_S","E2",15,0.1195,0.241,0.3515,0.4588,0.5583,0.6442,0.7973,0.8986,"Parabolic","Model 1","J"
"1963","myframe_S","E2",30,0.1436,0.2805,0.4146,0.531,0.6364,0.7276,0.8646,0.9491,"Parabolic","Model 1","J"
"1964","myframe_S","E2",45,0.1964,0.386,0.5422,0.6818,0.7905,0.8701,0.9582,0.9921,"Parabolic","Model 1","J"
"1965","myframe_S","E2",80,0.2445,0.4658,0.6497,0.7922,0.8839,0.9423,0.9903,0.9996,"Parabolic","Model 1","J"
"1966","myframe_S","E2",130,0.3084,0.5768,0.7726,0.8897,0.9579,0.985,0.9997,1,"Parabolic","Model 1","J"
"1967","myframe_S","E2",215,0.3792,0.6794,0.8712,0.9588,0.9903,0.9978,0.9999,1,"Parabolic","Model 1","J"
"1968","myframe_S","E2",360,0.4707,0.7953,0.9476,0.9908,0.9994,0.9999,1,1,"Parabolic","Model 1","J"
"1969","myframe_S","E2",600,0.5972,0.9015,0.9874,0.9992,1,1,1,1,"Parabolic","Model 1","J"
"1970","myframe_S","E2",1000,0.6965,0.9593,0.9983,1,1,1,1,1,"Parabolic","Model 1","J"
"1971","myframe_S","E3",10,0.1204,0.2432,0.3585,0.4657,0.5644,0.6529,0.7992,0.8999,"Parabolic","Model 1","J"
"1972","myframe_S","E3",15,0.1235,0.2468,0.3639,0.4683,0.5666,0.6579,0.8024,0.9003,"Parabolic","Model 1","J"
"1973","myframe_S","E3",30,0.1758,0.344,0.5001,0.6305,0.7408,0.8308,0.9397,0.9845,"Parabolic","Model 1","J"
"1974","myframe_S","E3",45,0.2169,0.4128,0.5782,0.719,0.8234,0.8955,0.9726,0.9953,"Parabolic","Model 1","J"
"1975","myframe_S","E3",80,0.2763,0.5209,0.7145,0.8455,0.9274,0.969,0.9966,0.9999,"Parabolic","Model 1","J"
"1976","myframe_S","E3",130,0.3497,0.6378,0.8299,0.9323,0.9776,0.9934,1,1,"Parabolic","Model 1","J"
"1977","myframe_S","E3",215,0.432,0.7531,0.9193,0.9809,0.9968,0.9994,1,1,"Parabolic","Model 1","J"
"1978","myframe_S","E3",360,0.542,0.8594,0.9744,0.9969,0.9998,1,1,1,"Parabolic","Model 1","J"
"1979","myframe_S","E3",600,0.655,0.9426,0.9961,0.9998,1,1,1,1,"Parabolic","Model 1","J"
"1980","myframe_S","E3",1000,0.766,0.9829,0.9997,1,1,1,1,1,"Parabolic","Model 1","J"
"1981","myframe_S","E4",10,0.121,0.2447,0.3628,0.4714,0.5748,0.666,0.8035,0.9043,"Parabolic","Model 1","J"
"1982","myframe_S","E4",15,0.1328,0.2589,0.383,0.4958,0.6005,0.6966,0.8419,0.9308,"Parabolic","Model 1","J"
"1983","myframe_S","E4",30,0.1978,0.3906,0.5569,0.6955,0.8071,0.8853,0.9668,0.9939,"Parabolic","Model 1","J"
"1984","myframe_S","E4",45,0.2326,0.4441,0.6264,0.7622,0.8671,0.9313,0.9866,0.9992,"Parabolic","Model 1","J"
"1985","myframe_S","E4",80,0.3056,0.5651,0.7616,0.891,0.9546,0.9835,0.9994,1,"Parabolic","Model 1","J"
"1986","myframe_S","E4",130,0.3683,0.6625,0.8547,0.9505,0.986,0.9966,1,1,"Parabolic","Model 1","J"
"1987","myframe_S","E4",215,0.4733,0.7978,0.9467,0.9903,0.999,1,1,1,"Parabolic","Model 1","J"
"1988","myframe_S","E4",360,0.586,0.899,0.9873,0.9992,1,1,1,1,"Parabolic","Model 1","J"
"1989","myframe_S","E4",600,0.7,0.9614,0.9976,1,1,1,1,1,"Parabolic","Model 1","J"
"1990","myframe_S","E4",1000,0.8208,0.9931,1,1,1,1,1,1,"Parabolic","Model 1","J"
"1991","myframe_S","E5",10,0.1468,0.2873,0.4291,0.5531,0.6635,0.7583,0.8864,0.9551,"Parabolic","Model 1","J"
"1992","myframe_S","E5",15,0.1543,0.3007,0.4341,0.5641,0.6778,0.7776,0.9111,0.9718,"Parabolic","Model 1","J"
"1993","myframe_S","E5",30,0.2344,0.4546,0.6374,0.7804,0.8775,0.9385,0.988,0.9978,"Parabolic","Model 1","J"
"1994","myframe_S","E5",45,0.2678,0.5089,0.709,0.8493,0.9308,0.972,0.9973,0.9998,"Parabolic","Model 1","J"
"1995","myframe_S","E5",80,0.3578,0.6557,0.8439,0.9459,0.9832,0.9968,1,1,"Parabolic","Model 1","J"
"1996","myframe_S","E5",130,0.4545,0.7737,0.9327,0.986,0.9982,0.9999,1,1,"Parabolic","Model 1","J"
"1997","myframe_S","E5",215,0.5656,0.8848,0.9826,0.9983,1,1,1,1,"Parabolic","Model 1","J"
"1998","myframe_S","E5",360,0.6771,0.9536,0.9975,1,1,1,1,1,"Parabolic","Model 1","J"
"1999","myframe_S","E5",600,0.7999,0.9903,0.9998,1,1,1,1,1,"Parabolic","Model 1","J"
"2000","myframe_S","E5",1000,0.8992,0.9993,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2001","myframe_S","E6",10,0.1474,0.2931,0.4305,0.5608,0.6728,0.764,0.8904,0.9559,"Parabolic","Model 1","J"
"2002","myframe_S","E6",15,0.1604,0.3261,0.48,0.6159,0.7368,0.8252,0.937,0.9807,"Parabolic","Model 1","J"
"2003","myframe_S","E6",30,0.2395,0.4577,0.6397,0.7886,0.8863,0.9506,0.9919,0.9994,"Parabolic","Model 1","J"
"2004","myframe_S","E6",45,0.291,0.5496,0.749,0.8782,0.9492,0.9807,0.9989,0.9998,"Parabolic","Model 1","J"
"2005","myframe_S","E6",80,0.383,0.6893,0.8729,0.9589,0.9911,0.9982,0.9999,1,"Parabolic","Model 1","J"
"2006","myframe_S","E6",130,0.4693,0.7931,0.943,0.9893,0.9992,0.9998,1,1,"Parabolic","Model 1","J"
"2007","myframe_S","E6",215,0.5838,0.8933,0.9866,0.9987,0.9999,1,1,1,"Parabolic","Model 1","J"
"2008","myframe_S","E6",360,0.6976,0.9656,0.9989,0.9999,1,1,1,1,"Parabolic","Model 1","J"
"2009","myframe_S","E6",600,0.8274,0.9936,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2010","myframe_S","E6",1000,0.9163,0.9991,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2011","myframe_S","E7",10,0.1636,0.3185,0.4633,0.5956,0.7159,0.8062,0.9183,0.968,"Parabolic","Model 1","J"
"2012","myframe_S","E7",15,0.1682,0.3297,0.4851,0.6241,0.741,0.8356,0.9452,0.9839,"Parabolic","Model 1","J"
"2013","myframe_S","E7",30,0.2313,0.4511,0.6452,0.8006,0.9023,0.9589,0.9943,0.9989,"Parabolic","Model 1","J"
"2014","myframe_S","E7",45,0.2962,0.5544,0.7523,0.8865,0.955,0.9869,0.9994,1,"Parabolic","Model 1","J"
"2015","myframe_S","E7",80,0.3897,0.6943,0.883,0.9656,0.9927,0.9987,1,1,"Parabolic","Model 1","J"
"2016","myframe_S","E7",130,0.4796,0.8069,0.9539,0.9935,0.9992,1,1,1,"Parabolic","Model 1","J"
"2017","myframe_S","E7",215,0.5949,0.9077,0.9885,0.9995,1,1,1,1,"Parabolic","Model 1","J"
"2018","myframe_S","E7",360,0.7163,0.9683,0.9985,0.9999,1,1,1,1,"Parabolic","Model 1","J"
"2019","myframe_S","E7",600,0.8349,0.9951,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2020","myframe_S","E7",1000,0.9194,0.9998,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2021","myframe_S","E8",10,0.1979,0.3809,0.5447,0.6802,0.7916,0.8756,0.9611,0.9871,"Parabolic","Model 1","J"
"2022","myframe_S","E8",15,0.2104,0.4051,0.5771,0.7246,0.8316,0.9004,0.9714,0.9923,"Parabolic","Model 1","J"
"2023","myframe_S","E8",30,0.2383,0.4701,0.6693,0.8194,0.9185,0.9664,0.9968,0.9998,"Parabolic","Model 1","J"
"2024","myframe_S","E8",45,0.2847,0.5485,0.7567,0.8958,0.963,0.9894,0.9989,1,"Parabolic","Model 1","J"
"2025","myframe_S","E8",80,0.3855,0.6986,0.8864,0.9717,0.9951,0.9995,1,1,"Parabolic","Model 1","J"
"2026","myframe_S","E8",130,0.4817,0.819,0.9627,0.9957,1,1,1,1,"Parabolic","Model 1","J"
"2027","myframe_S","E8",215,0.5963,0.9098,0.9909,0.9994,0.9999,1,1,1,"Parabolic","Model 1","J"
"2028","myframe_S","E8",360,0.727,0.9731,0.9994,1,1,1,1,1,"Parabolic","Model 1","J"
"2029","myframe_S","E8",600,0.8411,0.9959,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2030","myframe_S","E8",1000,0.9313,1,1,1,1,1,1,1,"Parabolic","Model 1","J"
"2031","myframe_S","E1",10,0.1381,0.2738,0.4053,0.5256,0.6367,0.7357,0.8687,0.927,"Proportional","Model 1","J"
"2032","myframe_S","E1",15,0.2768,0.5233,0.7238,0.8708,0.9513,0.9859,0.9994,1,"Proportional","Model 1","J"
"2033","myframe_S","E1",30,0.4278,0.7497,0.9273,0.99,0.9994,1,1,1,"Proportional","Model 1","J"
"2034","myframe_S","E1",45,0.5061,0.8355,0.9704,0.9979,1,1,1,1,"Proportional","Model 1","J"
"2035","myframe_S","E1",80,0.6216,0.9185,0.986,0.9983,0.9995,0.9999,1,1,"Proportional","Model 1","J"
"2036","myframe_S","E1",130,0.7623,0.9816,0.9991,0.9999,1,1,1,1,"Proportional","Model 1","J"
"2037","myframe_S","E1",215,0.7515,0.9713,0.997,0.9996,1,1,1,1,"Proportional","Model 1","J"
"2038","myframe_S","E1",360,0.8554,0.9934,0.9999,1,1,1,1,1,"Proportional","Model 1","J"
"2039","myframe_S","E1",600,0.9287,0.9986,1,1,1,1,1,1,"Proportional","Model 1","J"
"2040","myframe_S","E1",1000,0.9787,1,1,1,1,1,1,1,"Proportional","Model 1","J"
"2041","myframe_S","E1",10,0.031,0.063,0.0935,0.1229,0.1545,0.1902,0.2705,0.3671,"Triangular left","Model 1","J"
"2042","myframe_S","E1",15,0.041,0.08,0.1205,0.1615,0.2033,0.245,0.3491,0.4617,"Triangular left","Model 1","J"
"2043","myframe_S","E1",30,0.0588,0.118,0.1806,0.2382,0.2994,0.3586,0.4851,0.6119,"Triangular left","Model 1","J"
"2044","myframe_S","E1",45,0.0745,0.14,0.2081,0.2777,0.35,0.4219,0.5653,0.6816,"Triangular left","Model 1","J"
"2045","myframe_S","E1",80,0.0956,0.1903,0.2848,0.3709,0.4628,0.5459,0.6914,0.7923,"Triangular left","Model 1","J"
"2046","myframe_S","E1",130,0.1155,0.2372,0.3525,0.461,0.5679,0.6602,0.7928,0.8621,"Triangular left","Model 1","J"
"2047","myframe_S","E1",215,0.1588,0.3131,0.4535,0.5746,0.688,0.7718,0.8739,0.9188,"Triangular left","Model 1","J"
"2048","myframe_S","E1",360,0.1929,0.3793,0.5457,0.6828,0.7947,0.8653,0.9338,0.9639,"Triangular left","Model 1","J"
"2049","myframe_S","E1",600,0.2583,0.4914,0.6759,0.8081,0.8913,0.9364,0.9753,0.9893,"Triangular left","Model 1","J"
"2050","myframe_S","E1",1000,0.3258,0.5943,0.792,0.9039,0.9573,0.9806,0.9954,0.9987,"Triangular left","Model 1","J"
"2051","myframe_S","E2",10,0.0845,0.1704,0.2588,0.3481,0.4325,0.5202,0.67,0.7754,"Triangular left","Model 1","J"
"2052","myframe_S","E2",15,0.1117,0.2286,0.3375,0.4445,0.5398,0.6344,0.7748,0.8463,"Triangular left","Model 1","J"
"2053","myframe_S","E2",30,0.1671,0.3237,0.4732,0.6075,0.7188,0.8007,0.897,0.9373,"Triangular left","Model 1","J"
"2054","myframe_S","E2",45,0.2012,0.39,0.5698,0.708,0.8101,0.8774,0.9418,0.9706,"Triangular left","Model 1","J"
"2055","myframe_S","E2",80,0.275,0.515,0.7072,0.8362,0.909,0.9496,0.9846,0.9956,"Triangular left","Model 1","J"
"2056","myframe_S","E2",130,0.342,0.6313,0.8206,0.9237,0.967,0.9844,0.9965,0.9995,"Triangular left","Model 1","J"
"2057","myframe_S","E2",215,0.4285,0.7484,0.9141,0.9747,0.9912,0.997,0.9999,1,"Triangular left","Model 1","J"
"2058","myframe_S","E2",360,0.5374,0.8641,0.9742,0.9949,0.9991,0.9999,1,1,"Triangular left","Model 1","J"
"2059","myframe_S","E2",600,0.6524,0.9445,0.9942,1,1,1,1,1,"Triangular left","Model 1","J"
"2060","myframe_S","E2",1000,0.7835,0.9837,0.9997,1,1,1,1,1,"Triangular left","Model 1","J"
"2061","myframe_S","E3",10,0.1794,0.3639,0.5303,0.675,0.787,0.8639,0.9403,0.9722,"Triangular left","Model 1","J"
"2062","myframe_S","E3",15,0.2282,0.4377,0.6237,0.7612,0.8614,0.9231,0.9712,0.9898,"Triangular left","Model 1","J"
"2063","myframe_S","E3",30,0.2932,0.5476,0.7489,0.8757,0.9459,0.9749,0.9961,0.9997,"Triangular left","Model 1","J"
"2064","myframe_S","E3",45,0.3668,0.666,0.8586,0.9459,0.9796,0.9935,0.9995,1,"Triangular left","Model 1","J"
"2065","myframe_S","E3",80,0.449,0.7764,0.9348,0.9839,0.9961,0.9998,1,1,"Triangular left","Model 1","J"
"2066","myframe_S","E3",130,0.5878,0.8918,0.9818,0.9971,0.9998,1,1,1,"Triangular left","Model 1","J"
"2067","myframe_S","E3",215,0.6908,0.9629,0.9964,1,1,1,1,1,"Triangular left","Model 1","J"
"2068","myframe_S","E3",360,0.8221,0.9899,0.9999,1,1,1,1,1,"Triangular left","Model 1","J"
"2069","myframe_S","E3",600,0.9221,0.9995,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2070","myframe_S","E3",1000,0.9747,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2071","myframe_S","E4",10,0.2872,0.5361,0.7361,0.8702,0.9511,0.9842,0.9986,1,"Triangular left","Model 1","J"
"2072","myframe_S","E4",15,0.3976,0.7068,0.8862,0.9687,0.9949,0.9988,1,1,"Triangular left","Model 1","J"
"2073","myframe_S","E4",30,0.4905,0.822,0.9573,0.994,0.9994,1,1,1,"Triangular left","Model 1","J"
"2074","myframe_S","E4",45,0.6169,0.9169,0.9912,0.9994,1,1,1,1,"Triangular left","Model 1","J"
"2075","myframe_S","E4",80,0.7347,0.9745,0.9991,1,1,1,1,1,"Triangular left","Model 1","J"
"2076","myframe_S","E4",130,0.8472,0.9954,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2077","myframe_S","E4",215,0.9361,0.9993,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2078","myframe_S","E4",360,0.9829,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2079","myframe_S","E4",600,0.9974,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2080","myframe_S","E4",1000,1,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2081","myframe_S","E5",10,0.4045,0.7133,0.8973,0.9777,0.9967,0.9997,0.9999,0.9999,"Triangular left","Model 1","J"
"2082","myframe_S","E5",15,0.4856,0.8062,0.9565,0.9953,0.9999,1,1,1,"Triangular left","Model 1","J"
"2083","myframe_S","E5",30,0.6386,0.9316,0.9948,0.9999,1,1,1,1,"Triangular left","Model 1","J"
"2084","myframe_S","E5",45,0.737,0.9742,0.9996,1,1,1,1,1,"Triangular left","Model 1","J"
"2085","myframe_S","E5",80,0.8597,0.997,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2086","myframe_S","E5",130,0.9351,0.9997,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2087","myframe_S","E5",215,0.986,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2088","myframe_S","E5",360,0.9983,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2089","myframe_S","E5",600,1,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2090","myframe_S","E5",1000,1,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2091","myframe_S","E6",10,0.3951,0.7027,0.8848,0.9695,0.9957,0.9995,0.9999,0.9999,"Triangular left","Model 1","J"
"2092","myframe_S","E6",15,0.38,0.6776,0.8681,0.9524,0.9875,0.9973,1,1,"Triangular left","Model 1","J"
"2093","myframe_S","E6",30,0.5119,0.8264,0.9534,0.9931,0.9995,0.9999,1,1,"Triangular left","Model 1","J"
"2094","myframe_S","E6",45,0.5759,0.8876,0.9824,0.9981,0.9997,1,1,1,"Triangular left","Model 1","J"
"2095","myframe_S","E6",80,0.6861,0.9508,0.9964,0.9998,1,1,1,1,"Triangular left","Model 1","J"
"2096","myframe_S","E6",130,0.801,0.9895,0.9999,1,1,1,1,1,"Triangular left","Model 1","J"
"2097","myframe_S","E6",215,0.8938,0.9986,0.9999,1,1,1,1,1,"Triangular left","Model 1","J"
"2098","myframe_S","E6",360,0.9639,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2099","myframe_S","E6",600,0.992,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2100","myframe_S","E6",1000,0.9997,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2101","myframe_S","E7",10,0.2873,0.5386,0.7292,0.8582,0.9361,0.9726,0.9971,0.9996,"Triangular left","Model 1","J"
"2102","myframe_S","E7",15,0.2428,0.4559,0.6429,0.7847,0.877,0.9415,0.9903,0.9996,"Triangular left","Model 1","J"
"2103","myframe_S","E7",30,0.3207,0.5937,0.7956,0.9139,0.9679,0.9908,0.9997,1,"Triangular left","Model 1","J"
"2104","myframe_S","E7",45,0.3789,0.6783,0.8673,0.9596,0.9899,0.9983,1,1,"Triangular left","Model 1","J"
"2105","myframe_S","E7",80,0.4826,0.8151,0.9524,0.9924,0.9996,1,1,1,"Triangular left","Model 1","J"
"2106","myframe_S","E7",130,0.6016,0.9103,0.9885,0.9996,1,1,1,1,"Triangular left","Model 1","J"
"2107","myframe_S","E7",215,0.7144,0.9658,0.9987,1,1,1,1,1,"Triangular left","Model 1","J"
"2108","myframe_S","E7",360,0.8346,0.9941,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2109","myframe_S","E7",600,0.9226,0.9993,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2110","myframe_S","E7",1000,0.9754,1,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2111","myframe_S","E8",10,0.1881,0.3652,0.5209,0.6564,0.7678,0.85,0.9476,0.9876,"Triangular left","Model 1","J"
"2112","myframe_S","E8",15,0.2319,0.4522,0.6432,0.7876,0.8803,0.9408,0.9926,0.9996,"Triangular left","Model 1","J"
"2113","myframe_S","E8",30,0.2475,0.4707,0.6539,0.799,0.8979,0.956,0.994,0.9996,"Triangular left","Model 1","J"
"2114","myframe_S","E8",45,0.2892,0.5506,0.7452,0.8865,0.9564,0.9876,0.9994,1,"Triangular left","Model 1","J"
"2115","myframe_S","E8",80,0.3701,0.6601,0.8566,0.9556,0.9896,0.9987,1,1,"Triangular left","Model 1","J"
"2116","myframe_S","E8",130,0.4609,0.7883,0.9397,0.9903,0.9993,0.9999,1,1,"Triangular left","Model 1","J"
"2117","myframe_S","E8",215,0.5666,0.8922,0.986,0.9994,1,1,1,1,"Triangular left","Model 1","J"
"2118","myframe_S","E8",360,0.68,0.9606,0.9983,1,1,1,1,1,"Triangular left","Model 1","J"
"2119","myframe_S","E8",600,0.8079,0.9929,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2120","myframe_S","E8",1000,0.904,0.9994,1,1,1,1,1,1,"Triangular left","Model 1","J"
"2121","myframe_S","E1",10,0.0203,0.0438,0.0652,0.0875,0.113,0.1417,0.1993,0.265,"Triangular rigth","Model 1","J"
"2122","myframe_S","E1",15,0.0278,0.0571,0.0889,0.1192,0.1501,0.1837,0.2536,0.3315,"Triangular rigth","Model 1","J"
"2123","myframe_S","E1",30,0.0452,0.0913,0.1396,0.1869,0.2309,0.2777,0.3745,0.4735,"Triangular rigth","Model 1","J"
"2124","myframe_S","E1",45,0.0543,0.1067,0.1614,0.213,0.2742,0.3325,0.4522,0.5697,"Triangular rigth","Model 1","J"
"2125","myframe_S","E1",80,0.0704,0.1391,0.2123,0.2821,0.3516,0.4266,0.5704,0.6953,"Triangular rigth","Model 1","J"
"2126","myframe_S","E1",130,0.0883,0.1831,0.2773,0.3671,0.4478,0.5319,0.6873,0.8062,"Triangular rigth","Model 1","J"
"2127","myframe_S","E1",215,0.1164,0.2262,0.3376,0.4458,0.5501,0.6499,0.8083,0.9014,"Triangular rigth","Model 1","J"
"2128","myframe_S","E1",360,0.1439,0.2947,0.4344,0.5706,0.6877,0.7815,0.9087,0.962,"Triangular rigth","Model 1","J"
"2129","myframe_S","E1",600,0.1875,0.367,0.54,0.6823,0.8016,0.8871,0.9704,0.9905,"Triangular rigth","Model 1","J"
"2130","myframe_S","E1",1000,0.2275,0.449,0.6372,0.7917,0.8981,0.9587,0.9933,0.9983,"Triangular rigth","Model 1","J"
"2131","myframe_S","E2",10,0.0439,0.0884,0.1338,0.1811,0.2317,0.2761,0.3685,0.4698,"Triangular rigth","Model 1","J"
"2132","myframe_S","E2",15,0.0585,0.1205,0.1817,0.238,0.292,0.3511,0.4627,0.5701,"Triangular rigth","Model 1","J"
"2133","myframe_S","E2",30,0.0847,0.1714,0.2522,0.3331,0.4067,0.479,0.6143,0.7191,"Triangular rigth","Model 1","J"
"2134","myframe_S","E2",45,0.1026,0.204,0.299,0.3909,0.4773,0.5575,0.6926,0.7913,"Triangular rigth","Model 1","J"
"2135","myframe_S","E2",80,0.1353,0.2649,0.3888,0.5015,0.5996,0.6828,0.8078,0.8822,"Triangular rigth","Model 1","J"
"2136","myframe_S","E2",130,0.1661,0.3273,0.4783,0.6048,0.7067,0.7875,0.8864,0.9338,"Triangular rigth","Model 1","J"
"2137","myframe_S","E2",215,0.2178,0.4045,0.5808,0.7129,0.8073,0.8737,0.945,0.9732,"Triangular rigth","Model 1","J"
"2138","myframe_S","E2",360,0.2621,0.4944,0.6836,0.8095,0.8897,0.9391,0.9814,0.9936,"Triangular rigth","Model 1","J"
"2139","myframe_S","E2",600,0.3319,0.6038,0.7896,0.8945,0.9508,0.9787,0.9952,0.9995,"Triangular rigth","Model 1","J"
"2140","myframe_S","E2",1000,0.405,0.7055,0.8744,0.9509,0.9847,0.995,0.9996,1,"Triangular rigth","Model 1","J"
"2141","myframe_S","E3",10,0.071,0.145,0.2148,0.2871,0.3555,0.4255,0.5543,0.669,"Triangular rigth","Model 1","J"
"2142","myframe_S","E3",15,0.0854,0.1699,0.2593,0.35,0.4333,0.5082,0.6504,0.7564,"Triangular rigth","Model 1","J"
"2143","myframe_S","E3",30,0.1186,0.2339,0.3472,0.4538,0.5498,0.6313,0.7715,0.8597,"Triangular rigth","Model 1","J"
"2144","myframe_S","E3",45,0.1479,0.2953,0.4248,0.5456,0.648,0.7335,0.8562,0.9194,"Triangular rigth","Model 1","J"
"2145","myframe_S","E3",80,0.1917,0.3697,0.5291,0.666,0.7721,0.8489,0.9328,0.9666,"Triangular rigth","Model 1","J"
"2146","myframe_S","E3",130,0.2437,0.467,0.6487,0.7795,0.8672,0.9212,0.9708,0.9893,"Triangular rigth","Model 1","J"
"2147","myframe_S","E3",215,0.3057,0.5694,0.7605,0.8755,0.9376,0.9693,0.9933,0.9992,"Triangular rigth","Model 1","J"
"2148","myframe_S","E3",360,0.3819,0.6781,0.8527,0.9412,0.9788,0.9928,0.9994,1,"Triangular rigth","Model 1","J"
"2149","myframe_S","E3",600,0.472,0.7809,0.9327,0.9819,0.9957,0.999,1,1,"Triangular rigth","Model 1","J"
"2150","myframe_S","E3",1000,0.5475,0.8677,0.9715,0.9961,0.9998,1,1,1,"Triangular rigth","Model 1","J"
"2151","myframe_S","E4",10,0.089,0.1716,0.2566,0.3432,0.4281,0.5049,0.6407,0.7514,"Triangular rigth","Model 1","J"
"2152","myframe_S","E4",15,0.1119,0.2232,0.3322,0.4371,0.5321,0.6219,0.7654,0.8538,"Triangular rigth","Model 1","J"
"2153","myframe_S","E4",30,0.1537,0.3005,0.4473,0.5696,0.6763,0.7613,0.8764,0.9324,"Triangular rigth","Model 1","J"
"2154","myframe_S","E4",45,0.1895,0.3667,0.5241,0.6623,0.7673,0.8438,0.9344,0.9737,"Triangular rigth","Model 1","J"
"2155","myframe_S","E4",80,0.2502,0.4728,0.6534,0.787,0.876,0.931,0.9785,0.9928,"Triangular rigth","Model 1","J"
"2156","myframe_S","E4",130,0.3106,0.5706,0.7599,0.8793,0.9437,0.9748,0.9968,0.9993,"Triangular rigth","Model 1","J"
"2157","myframe_S","E4",215,0.3853,0.6911,0.8628,0.9484,0.9829,0.9944,0.9995,1,"Triangular rigth","Model 1","J"
"2158","myframe_S","E4",360,0.482,0.7927,0.9416,0.9863,0.9973,0.9999,1,1,"Triangular rigth","Model 1","J"
"2159","myframe_S","E4",600,0.5791,0.8923,0.9816,0.9979,1,1,1,1,"Triangular rigth","Model 1","J"
"2160","myframe_S","E4",1000,0.6796,0.9497,0.9968,0.9999,1,1,1,1,"Triangular rigth","Model 1","J"
"2161","myframe_S","E5",10,0.1014,0.1975,0.2979,0.3941,0.4827,0.5649,0.7139,0.821,"Triangular rigth","Model 1","J"
"2162","myframe_S","E5",15,0.1287,0.2533,0.3742,0.4843,0.5878,0.6709,0.8068,0.8921,"Triangular rigth","Model 1","J"
"2163","myframe_S","E5",30,0.1728,0.3389,0.4973,0.6283,0.7391,0.8212,0.9242,0.9678,"Triangular rigth","Model 1","J"
"2164","myframe_S","E5",45,0.2187,0.4185,0.5944,0.7341,0.8291,0.8998,0.9662,0.9893,"Triangular rigth","Model 1","J"
"2165","myframe_S","E5",80,0.2777,0.5252,0.7158,0.847,0.9227,0.9634,0.9917,0.9984,"Triangular rigth","Model 1","J"
